report_date,window_start,window_end,stnId,obs_count,mean_BF,mean_CA_MID,mean_CA_TOT,mean_CH_MIN,mean_CT_LOW,mean_CT_MID,mean_CT_TOP,mean_GST_TM,mean_GST_WD,mean_GST_WS,mean_HM,mean_IR,mean_IX,mean_PA,mean_PR,mean_PS,mean_PT,mean_PV,mean_RN,mean_RN_DAY,mean_RN_INT,mean_RN_JUN,mean_SD_DAY,mean_SD_HR3,mean_SD_TOT,mean_SI,mean_SS,mean_ST_GD,mean_ST_SEA,mean_TA,mean_TD,mean_TE_005,mean_TE_01,mean_TE_02,mean_TE_03,mean_TS,mean_VS,mean_WC,mean_WD,mean_WH,mean_WP,mean_WS,mean_WW,mean_tm
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,260,25,-9.000,2.840,6.600,4.200,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,76.000,2.920,-9.000,1008.784,-6.012,1014.108,-5.200,10.068,-8.640,-5.400,-9.000,-5.400,-9.000,-9.000,-9.000,-9.000,-3.952,-9.000,-9.000,10.876,6.632,-99.000,-99.000,-99.000,-99.000,11.792,1844.440,-9.000,17.400,-9.000,-9.000,1.604,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,261,25,-9.000,0.680,6.320,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,84.680,2.760,-9.000,1012.876,-5.992,1014.888,-5.200,10.728,-7.920,-4.680,-9.000,-4.680,-9.000,-9.000,-9.000,-9.000,-3.960,-9.000,-9.000,10.152,7.572,-99.000,-99.000,-99.000,-99.000,11.624,1487.520,-9.000,19.080,-9.000,-9.000,2.228,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,262,25,-9.000,4.000,7.000,9.080,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,77.040,2.840,-9.000,1007.384,-6.044,1013.652,-5.120,10.428,-8.264,-6.368,-9.000,-6.368,-9.000,-9.000,-9.000,-3.704,-3.960,-9.000,-9.000,11.260,7.248,-99.000,-99.000,-99.000,-99.000,12.200,1991.640,-9.000,22.480,-9.000,-9.000,1.396,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,263,25,-9.000,4.480,7.360,1.320,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,74.920,2.680,-9.000,1010.784,-6.128,1012.492,-5.040,9.760,-7.552,-2.200,-9.000,-2.200,-9.000,-9.000,-9.000,-3.639,-3.936,-9.000,-9.000,10.936,6.444,13.420,13.624,13.408,13.848,13.036,1334.200,-9.000,25.160,-9.000,-9.000,1.588,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,264,25,-9.000,2.920,6.640,-1.880,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,76.720,2.520,-9.000,995.272,-6.064,1013.572,-4.840,9.836,-6.652,0.336,-9.000,0.336,-9.000,-9.000,-9.000,-3.699,-3.960,-9.000,-9.000,10.380,6.328,12.396,12.956,13.444,13.524,11.664,1725.440,-9.000,14.000,-9.000,-9.000,1.016,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,266,25,-9.000,4.480,6.960,1.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,73.560,2.680,-9.000,1003.004,-6.100,1013.588,-5.160,10.660,-7.532,-1.520,-9.000,-1.520,-9.000,-9.000,-9.000,-3.715,-3.960,-9.000,-9.000,12.232,7.200,14.388,13.448,14.156,14.076,12.676,1735.000,-9.000,20.920,-9.000,-9.000,2.004,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,268,25,-9.000,4.080,6.320,6.360,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,84.920,3.000,-9.000,1012.496,-6.004,1013.696,-5.320,9.936,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,-3.956,-9.000,-9.000,9.204,6.600,-99.000,-99.000,-99.000,-99.000,10.172,1658.080,-9.000,15.080,-9.000,-9.000,1.228,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,271,25,-9.000,6.000,7.240,6.760,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,89.240,2.440,-9.000,974.480,-6.216,1013.220,-4.600,10.288,-6.204,-3.348,-9.000,-3.348,-9.000,-9.000,-9.000,-9.000,-3.796,-9.000,-9.000,9.324,7.296,-99.000,-99.000,-99.000,-99.000,11.300,1056.680,-9.000,9.480,-9.000,-9.000,0.716,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,272,25,-9.000,5.040,7.240,12.920,-9.000,-9.000,-9.000,81.760,-0.720,-5.040,66.880,2.520,-9.000,987.348,-6.204,1012.520,-4.520,9.244,-6.632,-2.968,-9.000,-2.968,-9.000,-9.000,-9.000,-9.000,-3.760,-9.000,-9.000,11.636,5.412,-99.000,-99.000,-99.000,-99.000,13.176,1774.360,-9.000,24.560,-9.000,-9.000,3.684,,202604014332.000
2026-04-02,2026-04-01 07:00,2026-04-02 07:59,273,25,-9.000,4.120,6.480,11.040,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,62.880,2.760,-9.000,991.668,-6.164,1012.324,-4.880,8.824,-7.920,-6.480,-9.000,-6.480,-9.000,-9.000,-9.000,-9.000,-3.940,-9.000,-9.000,11.696,4.560,-99.000,-99.000,-99.000,-99.000,11.804,2575.760,-9.000,22.520,-9.000,-9.000,2.240,,202604014332.000
