report_date,window_start,window_end,stnId,obs_count,mean_BF,mean_CA_MID,mean_CA_TOT,mean_CH_MIN,mean_CT_LOW,mean_CT_MID,mean_CT_TOP,mean_GST_TM,mean_GST_WD,mean_GST_WS,mean_HM,mean_IR,mean_IX,mean_PA,mean_PR,mean_PS,mean_PT,mean_PV,mean_RN,mean_RN_DAY,mean_RN_INT,mean_RN_JUN,mean_SD_DAY,mean_SD_HR3,mean_SD_TOT,mean_SI,mean_SS,mean_ST_GD,mean_ST_SEA,mean_TA,mean_TD,mean_TE_005,mean_TE_01,mean_TE_02,mean_TE_03,mean_TS,mean_VS,mean_WC,mean_WD,mean_WH,mean_WP,mean_WS,mean_WW,mean_tm
20260409,20260409 09:00,20260409 21:00,276,2,-9.000,4.000,10.000,0.500,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,74.000,1.000,-9.000,981.400,-1.550,1006.150,7.500,10.050,0.700,5.750,-9.000,5.750,-9.000,-9.000,-9.000,-4.195,-4.500,-9.000,-9.000,11.250,6.400,10.800,10.650,10.850,10.450,11.950,1627.500,-9.000,14.000,-9.000,-9.000,2.000,,202604091500.000
20260409,20260409 09:00,20260409 21:00,277,2,-9.000,10.000,10.000,20.500,-9.000,-9.000,-9.000,955.000,4.500,0.500,68.500,2.000,-9.000,1001.600,-1.200,1006.450,7.500,10.250,-4.000,-0.400,-9.000,-0.400,-9.000,-9.000,-9.000,-9.000,-4.500,-9.000,-9.000,13.200,6.450,-99.000,-99.000,-99.000,-99.000,12.500,2897.000,-9.000,18.000,-9.000,-9.000,1.400,,202604091500.000
20260409,20260409 09:00,20260409 21:00,278,2,-9.000,9.500,9.500,7.500,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,85.000,1.000,-9.000,995.850,-1.700,1005.650,7.500,10.950,0.300,6.150,-9.000,6.150,-9.000,-9.000,-9.000,-9.000,-4.500,-9.000,-9.000,10.600,7.900,-99.000,-99.000,-99.000,-99.000,11.350,2019.000,-9.000,17.000,-9.000,-9.000,0.450,,202604091500.000
20260409,20260409 09:00,20260409 21:00,279,2,-9.000,5.500,10.000,7.000,-9.000,-9.000,-9.000,808.500,1.000,2.000,76.000,2.000,-9.000,1000.100,-1.400,1005.950,6.500,11.850,-4.300,3.900,-9.000,3.900,-9.000,-9.000,-9.000,-4.360,-4.500,-9.000,-9.000,13.200,8.900,-99.000,-99.000,-99.000,-99.000,12.100,4168.500,-9.000,8.000,-9.000,-9.000,1.700,,202604091500.000
20260409,20260409 09:00,20260409 21:00,281,2,-9.000,10.000,10.000,5.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,82.500,2.000,-9.000,995.750,-1.450,1007.200,7.500,11.700,-4.450,-0.800,-9.000,-0.800,-9.000,-9.000,-9.000,-9.000,-4.500,-9.000,-9.000,11.950,8.850,-99.000,-99.000,-99.000,-99.000,11.750,2771.000,-9.000,7.000,-9.000,-9.000,0.800,,202604091500.000
20260409,20260409 09:00,20260409 21:00,283,2,-9.000,5.000,10.000,4.000,-9.000,-9.000,-9.000,851.000,4.500,1.000,77.500,2.000,-9.000,1002.400,-1.500,1007.200,7.500,11.400,-4.150,5.450,-9.000,5.450,-9.000,-9.000,-9.000,-4.305,-4.500,-9.000,-9.000,12.350,8.250,12.250,12.850,12.900,13.100,12.650,3784.500,-9.000,27.000,-9.000,-9.000,2.300,,202604091500.000
20260409,20260409 09:00,20260409 21:00,284,2,-9.000,6.000,10.000,3.500,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,87.500,1.000,-9.000,978.600,-1.450,1005.750,7.000,11.300,0.050,10.050,-9.000,10.050,-9.000,-9.000,-9.000,-4.440,-4.500,-9.000,-9.000,10.400,8.350,-99.000,-99.000,-99.000,-99.000,10.650,992.500,-9.000,0.000,-9.000,-9.000,0.350,,202604091500.000
20260409,20260409 09:00,20260409 21:00,285,2,-9.000,7.500,9.500,2.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,98.500,1.000,-9.000,1003.700,-1.250,1006.950,7.000,12.950,0.500,16.250,-9.000,16.250,-9.000,-9.000,-9.000,-9.000,-4.500,-9.000,-9.000,10.850,10.550,-99.000,-99.000,-99.000,-99.000,12.000,393.500,-9.000,0.000,-9.000,-9.000,0.100,,202604091500.000
20260409,20260409 09:00,20260409 21:00,288,2,-9.000,7.000,10.000,4.000,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,86.500,2.000,-9.000,1005.000,-1.500,1006.000,7.000,12.700,-4.150,11.000,-9.000,11.000,-9.000,-9.000,-9.000,-4.440,-4.500,-9.000,-9.000,12.400,10.100,-99.000,-99.000,-99.000,-99.000,12.650,2836.500,-9.000,14.500,-9.000,-9.000,0.750,,202604091500.000
20260409,20260409 09:00,20260409 21:00,289,2,-9.000,8.000,10.000,1.500,-9.000,-9.000,-9.000,808.000,-3.500,1.000,99.000,2.000,-9.000,990.450,-1.600,1006.950,6.000,13.150,-4.300,18.950,-9.000,18.950,-9.000,-9.000,-9.000,-9.000,-4.500,-9.000,-9.000,10.850,10.650,-99.000,-99.000,-99.000,-99.000,11.500,2419.000,-9.000,17.000,-9.000,-9.000,1.200,,202604091500.000
20260409,20260409 09:00,20260409 21:00,294,2,-9.000,10.000,10.000,1.500,-9.000,-9.000,-9.000,1025.000,12.500,1.500,94.500,1.000,-9.000,1002.050,-1.550,1007.350,6.000,15.700,0.350,37.900,-9.000,37.900,-9.000,-9.000,-9.000,-9.000,-4.500,-9.000,-9.000,14.400,13.500,-99.000,-99.000,-99.000,-99.000,15.000,514.500,-9.000,17.000,-9.000,-9.000,2.750,,202604091500.000
20260409,20260409 09:00,20260409 21:00,295,2,-9.000,9.500,10.000,2.000,-9.000,-9.000,-9.000,861.000,2.500,1.000,94.500,2.000,-9.000,1001.400,-0.900,1006.800,4.500,14.900,-4.200,45.350,-9.000,45.350,-9.000,-9.000,-9.000,-9.000,-4.500,-9.000,-9.000,13.650,12.700,-99.000,-99.000,-99.000,-99.000,14.100,831.500,-9.000,28.500,-9.000,-9.000,2.600,,202604091500.000
