tm,stnId,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202604090900,203,0,0.3,-9,-9.0,-9,1003.6,1013.4,8,-1.1,8.2,2.8,69.0,7.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,24,-,-9,-9,-9,1886,0.0,-9.00,-9,9.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,211,20,0.7,-9,-9.0,-9,988.9,1013.3,8,-0.9,8.0,1.3,63.0,6.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,2,11,-,-9,-9,-9,2671,0.0,-9.00,-9,10.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,212,9,1.1,-9,-9.0,-9,996.9,1014.0,8,-1.2,6.5,-0.4,61.0,5.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,32,-,-9,-9,-9,1968,0.0,-9.00,-9,8.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,216,18,1.8,-9,-9.0,-9,928.8,1011.3,7,-0.9,10.5,-4.3,35.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,8,33,-,-9,-9,-9,5000,0.0,0.44,-9,8.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,217,18,1.6,-9,-9.0,-9,976.3,1013.4,7,-1.8,10.8,-2.6,39.0,5.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,6,12,-,-9,-9,-9,3682,0.0,-9.00,-9,10.8,9.0,8.5,9.3,10.2,-9,-9.0,-9,3,-9
202604090900,221,11,2.0,-9,-9.0,-9,981.4,1013.4,7,-1.8,7.0,0.0,61.0,6.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,27,-,-9,-9,-9,1842,0.0,-9.00,-9,8.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,226,36,1.3,-9,-9.0,-9,992.0,1012.8,8,-1.7,7.6,1.4,65.0,6.8,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,15,-,-9,-9,-9,3887,0.0,-9.00,-9,9.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,232,9,0.6,-9,-9.0,-9,1002.2,1012.4,8,-1.6,10.3,3.3,62.0,7.7,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,3,19,-,-9,-9,-9,3272,0.0,-9.00,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,235,9,3.5,-9,-9.0,-9,1009.0,1010.2,6,-1.4,11.8,6.2,69.0,9.5,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,11,-,-9,-9,-9,767,0.0,0.14,-9,10.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,236,23,0.5,-9,-9.0,-9,1010.3,1011.9,6,-1.5,9.5,3.2,65.0,7.7,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,6,-,-9,-9,-9,2775,0.0,-9.00,-9,10.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,238,0,0.3,-9,-9.0,-9,990.4,1010.8,8,-2.6,10.2,3.0,61.0,7.6,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,3,12,-,-9,-9,-9,4926,0.0,-9.00,-9,10.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,239,2,0.7,-9,-9.0,-9,1000.8,1011.6,8,-1.5,9.7,0.5,53.0,6.3,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,5,11,-,-9,-9,-9,4139,0.0,0.29,-9,9.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604090900,243,5,2.4,-9,-9.0,-9,1008.5,1010.0,8,-1.9,11.3,8.3,82.0,10.9,0.1,0.3,0.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,9,-,-9,-9,-9,4269,0.0,-9.00,-9,10.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,244,23,1.2,-9,-9.0,-9,980.6,1010.1,8,-2.9,10.0,8.4,90.0,11.0,0.2,0.2,0.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,10,-,-9,-9,-9,3439,0.0,-9.00,-9,10.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,245,9,3.2,-9,-9.0,-9,1001.4,1009.6,8,-2.2,13.5,9.3,76.0,11.7,0.0,0.4,0.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,8,-,-9,-9,-9,4351,0.0,0.06,-9,11.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,247,9,2.6,-9,-9.0,-9,993.9,1009.9,8,-3.2,11.4,6.9,74.0,9.9,0.0,0.3,0.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,3,8,-,-9,-9,-9,2699,0.0,-9.00,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,248,36,1.4,-9,-9.0,-9,963.0,1011.2,7,-2.2,9.3,7.4,88.0,10.3,0.2,0.2,0.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,4,-,-9,-9,-9,1595,0.0,-9.00,-9,9.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,251,7,2.1,-9,-9.0,-9,1002.0,1009.1,8,-1.8,11.9,9.0,83.0,11.5,-9.0,0.7,0.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,6,-,-9,-9,-9,4518,0.0,0.11,-9,11.1,11.8,11.6,11.8,11.8,-9,-9.0,-9,3,-9
202604090900,252,11,1.3,-9,-9.0,-9,1004.9,1009.4,5,-1.8,11.3,9.0,86.0,11.5,0.0,1.7,1.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,5,-,-9,-9,-9,4295,0.0,0.01,-9,11.1,11.3,11.3,12.1,12.0,-9,-9.0,-9,1,-9
202604090900,253,11,2.0,-9,-9.0,-9,1007.7,1014.3,7,-1.6,12.1,10.6,91.0,12.8,0.0,0.2,0.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,2,-,-9,-9,-9,1021,0.0,0.04,-9,12.5,12.6,13.5,13.8,14.0,-9,-9.0,-9,1,-9
202604090900,254,29,2.4,-9,-9.0,-9,995.5,1011.1,8,-2.6,9.1,7.5,90.0,10.4,0.1,0.8,0.8,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,5,1,-,-9,-9,-9,927,0.0,0.11,-9,10.2,11.5,11.5,11.9,12.2,-9,-9.0,-9,1,-9
202604090900,255,20,1.5,-9,-9.0,-9,1006.9,1013.0,7,-1.9,13.5,11.7,89.0,13.7,-9.0,0.4,0.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,4,-,-9,-9,-9,2524,0.0,0.20,-9,11.8,11.3,12.2,12.3,12.8,-9,-9.0,-9,3,-9
202604090900,257,0,0.2,-9,-9.0,-9,1012.0,1012.8,7,-1.4,13.4,10.9,85.0,13.0,0.0,0.3,0.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,1,-,-9,-9,-9,2435,0.0,0.17,-9,13.2,12.0,11.2,10.7,11.6,-9,-9.0,-9,1,-9
202604090900,258,14,1.9,-9,-9.0,-9,1011.8,1012.0,7,-2.4,10.8,10.1,96.0,12.4,1.8,6.2,6.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,2,-,-9,-9,-9,733,0.0,0.06,-9,10.4,11.6,12.4,12.8,13.3,-9,-9.0,-9,1,-9
202604090900,259,9,3.0,-9,-9.0,-9,1007.8,1009.7,8,-2.2,12.2,11.7,97.0,13.7,1.2,7.7,7.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,4,-,-9,-9,-9,1735,0.0,0.18,-9,12.3,12.5,12.6,12.9,13.5,-9,-9.0,-9,1,-9
202604090900,260,18,4.2,-9,-9.0,-9,1005.0,1010.3,8,-2.1,13.0,11.7,92.0,13.7,1.1,6.2,6.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,7,3,-,-9,-9,-9,2083,0.0,-9.00,-9,12.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,261,11,7.8,14,14.0,827,1007.5,1009.5,7,-2.1,13.9,12.6,92.0,14.6,0.4,9.4,9.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,4,-,-9,-9,-9,4559,0.0,-9.00,-9,14.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,262,18,1.4,-9,-9.0,-9,1004.7,1011.0,7,-2.8,11.1,10.3,95.0,12.5,1.1,8.9,8.9,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,1,-,-9,-9,-9,575,0.0,0.09,-9,11.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604090900,263,34,0.7,-9,-9.0,-9,1011.7,1013.4,7,-1.2,7.6,-99.0,-9.0,-9.0,0.2,0.8,0.8,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,1,-,-9,-9,-9,581,0.0,0.01,-9,10.4,10.5,11.4,12.5,13.5,-9,-9.0,-9,1,2
202604090900,264,11,1.6,-9,-9.0,-9,994.2,1012.6,7,-2.4,7.9,-99.0,-9.0,-9.0,0.1,0.3,0.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,6,-9,-,-9,-9,-9,793,0.0,0.09,-9,9.5,9.9,10.4,11.5,12.5,-9,-9.0,-9,1,2
