tm,stnId,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202604010700,90,25,1.5,-9,-9.0,-9,1012.6,1014.8,-9,-9.0,5.7,4.9,95.0,8.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,0,-9,-,-9,-9,-9,1001,0.0,0.10,-9,5.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,93,0,0.2,-9,-9.0,-9,1003.9,1015.7,-9,-9.0,5.3,4.8,97.0,8.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,6,10,ScCi,1,0,5,1800,0.0,0.03,-9,6.3,7.5,9.3,10.6,11.1,-9,-9.0,-9,3,2
202604010700,95,0,0.4,-9,-9.0,-9,996.0,1015.1,-9,-9.0,5.7,5.2,97.0,8.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,4,9,-,-9,-9,-9,1570,0.0,0.07,-9,7.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,98,34,0.8,-9,-9.0,-9,1000.1,1014.2,-9,-9.0,8.3,5.2,81.0,8.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,6,13,-,-9,-9,-9,2249,0.0,0.06,-9,8.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,99,0,0.4,-9,-9.0,-9,1010.8,1014.6,-9,-9.0,7.0,4.9,87.0,8.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,4,12,-,-9,-9,-9,1822,0.0,0.03,-9,8.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,100,36,0.5,-9,-9.0,-9,924.7,1017.6,-9,-9.0,-0.2,-0.3,99.0,6.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,26,0.0,0.05,-9,1.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,101,7,1.1,-9,-9.0,-9,1005.5,1014.8,-9,-9.0,5.8,4.9,94.0,8.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,5,10,-,-9,-9,-9,1545,0.0,0.04,-9,6.4,7.9,9.4,10.0,10.8,-9,-9.0,-9,3,-9
202604010700,102,27,1.0,-9,-9.0,-9,1008.5,1012.9,-9,-9.0,7.4,4.6,83.0,8.5,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,21,62,1901,10,3,8,ScAs,-9,2,5,704,0.0,0.00,-9,8.1,-99.0,-99.0,-99.0,-99.0,-9,0.5,-9,4,1
202604010700,104,16,1.3,-9,-9.0,-9,1004.6,1013.9,-9,-9.0,5.8,5.7,100.0,9.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,522,0.0,0.08,-9,5.4,7.8,8.9,10.3,10.6,-9,-9.0,-9,3,1
202604010700,105,20,0.8,-9,-9.0,-9,1011.9,1015.3,-9,-9.0,5.6,4.8,95.0,8.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,987,0.0,0.07,-9,5.1,7.3,7.8,8.3,9.5,-9,-9.0,-9,3,-9
202604010700,106,20,1.8,-9,-9.0,-9,1010.5,1015.5,-9,-9.0,7.0,6.2,95.0,9.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,5,5,-,-9,-9,-9,567,0.0,0.06,-9,6.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,108,5,2.6,-9,-9.0,-9,1003.6,1013.9,-9,-9.0,11.0,6.5,74.0,9.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,7,Sc,0,0,5,2721,0.0,0.03,-9,9.8,10.8,9.9,10.9,10.9,-9,-9.0,-9,3,2
202604010700,112,18,1.6,-9,-9.0,-9,1005.1,1013.5,-9,-9.0,9.1,6.8,86.0,9.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,1,13,ScCi,1,0,5,587,0.0,0.04,-9,9.2,11.3,10.5,11.1,11.0,-9,0.5,-9,3,1
202604010700,114,32,1.0,-9,-9.0,-9,996.5,1014.7,-9,-9.0,8.1,5.3,83.0,8.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,5,5,-,-9,-9,-9,2584,0.0,0.07,-9,8.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,115,0,0.0,-9,-9.0,-9,988.8,1015.5,-9,-9.0,8.2,5.3,82.0,8.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,4,40,AcCi,2,3,0,3571,0.0,0.05,-9,7.5,8.9,9.3,10.7,10.5,-9,1.5,-9,3,2
202604010700,119,0,0.2,-9,-9.0,-9,1009.0,1013.8,-9,-9.0,9.5,6.9,84.0,9.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,5,10,ScCi,1,0,5,2879,0.0,0.04,-9,8.7,10.5,10.8,11.2,11.0,-9,-9.0,-9,3,2
202604010700,121,0,0.0,-9,-9.0,-9,986.8,1016.1,-9,-9.0,6.0,5.4,96.0,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,10,-,-9,-9,-9,988,0.0,0.04,-9,7.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,127,11,1.0,-9,-9.0,-9,1000.0,1013.9,-9,-9.0,9.8,7.0,83.0,10.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,7,8,-,-9,-9,-9,2543,0.0,0.00,-9,9.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,129,18,0.9,-9,-9.0,-9,1011.2,1014.3,-9,-9.0,8.0,7.6,98.0,10.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,3,52,-,-9,-9,-9,243,0.0,0.06,-9,10.2,12.8,11.6,11.8,11.6,-9,-9.0,-9,3,-9
202604010700,130,29,1.6,-9,-9.0,-9,1009.5,1015.5,-9,-9.0,6.6,6.0,96.0,9.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,0,-9,-,-9,-9,-9,441,0.0,-9.00,-9,6.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,131,0,0.4,-9,-9.0,-9,1006.6,1013.6,-9,-9.0,12.8,7.4,70.0,10.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,7,8,ScCi,2,0,5,3197,0.0,0.00,-9,11.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202604010700,133,23,0.6,-9,-9.0,-9,1005.8,1014.0,-9,-9.0,11.9,9.2,84.0,11.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,4,12,ScCi,2,0,5,806,0.0,0.05,-9,10.8,12.0,12.5,12.9,12.9,-9,-9.0,-9,3,1
202604010700,135,0,0.0,-9,-9.0,-9,985.2,1014.6,-9,-9.0,9.2,7.1,87.0,10.1,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,7,-,-9,-9,-9,788,0.0,0.00,-9,10.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604010700,136,9,0.5,-9,-9.0,-9,999.3,1016.5,-9,-9.0,8.1,6.2,88.0,9.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,10,ScAs,-9,2,5,1892,0.0,0.01,-9,8.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202604010700,137,2,1.3,-9,-9.0,-9,1002.5,1014.2,-9,-9.0,10.1,7.5,84.0,10.4,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,10,-,-9,-9,-9,1744,0.0,0.01,-9,10.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604010700,138,0,0.1,-9,-9.0,-9,1014.4,1014.9,-9,-9.0,10.4,8.1,86.0,10.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,5,9,ScAs,-9,2,5,1927,0.0,0.04,-9,10.5,10.8,11.5,12.2,12.5,-9,0.5,-9,3,2
202604010700,140,0,0.3,-9,-9.0,-9,1011.7,1015.1,-9,-9.0,7.6,5.8,89.0,9.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,307,0.0,-9.00,-9,7.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,143,11,2.2,-9,-9.0,-9,1007.9,1014.5,-9,-9.0,10.2,7.6,84.0,10.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,7,17,ScCi,2,0,5,1144,0.0,0.04,-9,10.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202604010700,146,36,1.0,-9,-9.0,-9,1006.9,1014.2,-9,-9.0,11.1,8.6,85.0,11.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,6,6,9,Sc,0,0,5,446,0.0,0.03,-9,11.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202604010700,152,2,0.9,-9,-9.0,-9,1004.8,1014.6,-9,-9.0,10.3,8.5,89.0,11.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,10,8,6,ScAs,-9,2,5,894,0.0,0.02,-9,10.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202604010700,155,34,0.8,-9,-9.0,-9,1010.1,1014.3,-9,-9.0,12.3,8.5,78.0,11.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,7,9,ScAs,-9,2,5,1868,0.0,0.02,-9,12.5,-99.0,-99.0,-99.0,-99.0,-9,0.5,-9,3,2
202604010700,156,36,1.0,-9,-9.0,-9,1004.3,1012.7,-9,-9.0,12.7,10.0,84.0,12.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,9,3,10,ScCi,2,0,5,851,0.0,0.02,-9,12.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202604010700,159,7,2.3,-9,-9.0,-9,1005.6,1014.0,-9,-9.0,12.0,8.0,77.0,10.7,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,21,62,01,10,8,14,ScAs,-9,2,5,1428,0.0,0.03,-9,11.7,12.4,12.2,12.3,12.6,-9,0.5,-9,4,1
202604010700,162,2,2.5,-9,-9.0,-9,1009.9,1013.7,-9,-9.0,11.8,8.0,78.0,10.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,9,-,-9,-9,-9,1330,0.0,0.01,-9,12.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,165,2,1.6,-9,-9.0,-9,1008.3,1013.7,-9,-9.0,10.4,10.0,98.0,12.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,7,Sc,0,0,5,526,0.0,0.01,-9,11.1,12.4,12.7,12.7,12.8,-9,0.5,-9,3,1
202604010700,168,5,3.4,-9,-9.0,-9,1005.9,1013.8,-9,-9.0,11.7,9.4,86.0,11.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,10,ScAs,-9,2,5,1012,0.0,0.01,-9,11.2,13.4,13.8,13.9,13.9,-9,0.5,-9,3,2
202604010700,169,32,5.0,-9,-9.0,-9,1004.5,1013.7,-9,-9.0,7.8,7.4,98.0,10.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,47,42,1916,10,10,8,-,-9,-9,-9,83,0.0,0.03,-9,7.5,-99.0,-99.0,-99.0,-99.0,-9,0.5,-9,3,1
202604010700,170,9,0.7,-9,-9.0,-9,1009.2,1013.5,-9,-9.0,12.4,11.1,92.0,13.2,0.0,0.2,0.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,3,4,-,-9,-9,-9,694,0.0,0.00,-9,12.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604010700,172,0,0.1,-9,-9.0,-9,1007.3,1013.7,-9,-9.0,9.4,8.6,95.0,11.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,5,7,-,-9,-9,-9,354,0.0,0.04,-9,8.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,174,0,0.3,-9,-9.0,-9,992.7,1012.4,-9,-9.0,11.4,9.4,88.0,11.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,4,-,-9,-9,-9,863,0.0,-9.00,-9,11.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,177,29,0.6,-9,-9.0,-9,1009.6,1013.0,-9,-9.0,9.2,7.4,89.0,10.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,6,10,ScCi,2,0,5,426,0.0,0.03,-9,9.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202604010700,184,7,2.1,-9,-9.0,-9,1009.7,1012.2,-9,-9.0,13.7,11.7,88.0,13.7,0.3,0.3,0.3,-9.0,-9.0,-9.0,-9.0,21,62,1901,10,6,5,ScAs,-9,2,5,977,0.0,0.00,-9,13.2,14.7,15.5,15.2,15.3,-9,0.5,-9,4,1
202604010700,185,7,4.6,-9,-9.0,-9,1003.7,1012.3,-9,-9.0,12.3,11.6,96.0,13.7,-9.0,1.6,1.6,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,2,-,-9,-9,-9,643,0.0,0.00,-9,13.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,188,7,2.3,-9,-9.0,-9,1010.3,1012.7,-9,-9.0,14.0,11.3,84.0,13.4,0.0,2.3,2.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,4,6,-,-9,-9,-9,2905,0.0,-9.00,-9,13.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604010700,189,7,2.7,-9,-9.0,-9,1006.1,1012.3,-9,-9.0,13.5,11.8,90.0,13.8,0.0,4.8,4.8,-9.0,-9.0,-9.0,-9.0,60,62,1901,10,8,4,StNs,-9,2,7,687,0.0,0.00,-9,13.9,-99.0,-99.0,-99.0,-99.0,-9,1.0,-9,4,1
202604010700,192,0,0.3,-9,-9.0,-9,1010.9,1014.5,-9,-9.0,10.6,9.6,94.0,11.9,-9.0,0.1,0.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,4,-,-9,-9,-9,507,0.0,0.01,-9,12.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,201,27,1.0,-9,-9.0,-9,1008.5,1014.4,-9,-9.0,8.1,7.1,94.0,10.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,6,35,-,-9,-9,-9,1458,0.0,-9.00,-9,7.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,202,0,0.1,-9,-9.0,-9,1008.6,1014.4,-9,-9.0,8.5,6.6,88.0,9.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,4,9,-,-9,-9,-9,2101,0.0,-9.00,-9,8.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,203,0,0.2,-9,-9.0,-9,1005.2,1015.0,-9,-9.0,8.0,7.2,95.0,10.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,5,8,-,-9,-9,-9,1994,0.0,-9.00,-9,9.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,211,7,1.6,-9,-9.0,-9,991.1,1015.9,-9,-9.0,4.9,3.8,93.0,8.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,2,-,-9,-9,-9,1024,0.0,-9.00,-9,7.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,212,0,0.1,-9,-9.0,-9,998.7,1015.9,-9,-9.0,5.7,4.0,89.0,8.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,2,2,-,-9,-9,-9,1251,0.0,-9.00,-9,5.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,216,34,1.1,-9,-9.0,-9,931.7,1016.9,-9,-9.0,3.0,2.8,99.0,7.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,4,-9,-,-9,-9,-9,29,0.0,0.03,-9,5.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,217,16,3.1,-9,-9.0,-9,978.8,1016.7,-9,-9.0,5.6,4.5,93.0,8.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,-9,-,-9,-9,-9,1243,0.0,-9.00,-9,6.7,7.6,8.2,8.7,9.3,-9,-9.0,-9,3,-9
202604010700,221,7,0.8,-9,-9.0,-9,983.1,1015.2,-9,-9.0,6.6,6.0,96.0,9.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,2,9,-,-9,-9,-9,1151,0.0,-9.00,-9,6.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,226,34,0.5,-9,-9.0,-9,993.8,1014.4,-9,-9.0,10.4,8.4,88.0,11.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,7,-,-9,-9,-9,2305,0.0,-9.00,-9,10.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,232,0,0.1,-9,-9.0,-9,1004.2,1014.5,-9,-9.0,9.8,9.1,96.0,11.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,1,11,-,-9,-9,-9,2917,0.0,-9.00,-9,10.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,235,0,0.3,-9,-9.0,-9,1012.6,1013.8,-9,-9.0,6.8,6.2,96.0,9.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,49,-,-9,-9,-9,284,0.0,0.06,-9,8.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,236,0,0.0,-9,-9.0,-9,1012.8,1014.4,-9,-9.0,9.1,8.4,96.0,11.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,-,-9,-9,-9,318,0.0,-9.00,-9,9.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,238,0,0.2,-9,-9.0,-9,993.1,1013.5,-9,-9.0,11.5,9.7,89.0,12.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,6,-,-9,-9,-9,4040,0.0,-9.00,-9,11.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,239,32,1.7,-9,-9.0,-9,1002.9,1013.7,-9,-9.0,10.1,9.3,95.0,11.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,4,9,-,-9,-9,-9,319,0.0,0.06,-9,10.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,243,0,0.0,-9,-9.0,-9,1012.7,1014.2,-9,-9.0,9.8,8.8,94.0,11.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,562,0.0,-9.00,-9,10.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,244,0,0.3,-9,-9.0,-9,984.1,1013.5,-9,-9.0,11.7,9.9,89.0,12.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,7,-,-9,-9,-9,3083,0.0,-9.00,-9,11.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,245,20,0.9,-9,-9.0,-9,1005.7,1014.0,-9,-9.0,9.8,8.7,93.0,11.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,297,0.0,0.03,-9,10.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,247,36,0.7,-9,-9.0,-9,997.6,1013.6,-9,-9.0,12.0,10.4,90.0,12.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,4,6,-,-9,-9,-9,1708,0.0,-9.00,-9,11.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,248,0,0.4,-9,-9.0,-9,965.9,1014.1,-9,-9.0,10.0,9.9,100.0,12.2,1.3,1.8,1.8,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,2,-,-9,-9,-9,629,0.0,-9.00,-9,10.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202604010700,251,0,0.1,-9,-9.0,-9,1006.5,1013.6,-9,-9.0,9.6,8.5,93.0,11.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,5,8,-,-9,-9,-9,388,0.0,0.04,-9,10.5,12.1,12.1,12.1,12.0,-9,-9.0,-9,3,-9
202604010700,252,0,0.3,-9,-9.0,-9,1009.4,1013.9,-9,-9.0,9.1,8.3,95.0,10.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,3,8,-,-9,-9,-9,358,0.0,0.00,-9,9.7,11.1,11.8,12.5,12.3,-9,-9.0,-9,3,-9
202604010700,253,0,0.0,-9,-9.0,-9,1008.5,1015.1,-9,-9.0,11.5,7.9,79.0,10.6,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,13,-,-9,-9,-9,1487,0.0,0.00,-9,11.1,12.3,13.3,13.3,13.6,-9,-9.0,-9,1,-9
202604010700,254,0,0.1,-9,-9.0,-9,998.8,1014.3,-9,-9.0,12.1,9.6,85.0,11.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,6,2,-,-9,-9,-9,1035,0.0,0.01,-9,12.2,13.7,13.3,13.1,12.9,-9,-9.0,-9,3,-9
202604010700,255,32,0.7,-9,-9.0,-9,1008.2,1014.3,-9,-9.0,12.8,8.6,76.0,11.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,12,-,-9,-9,-9,2344,0.0,0.02,-9,10.9,11.8,12.6,12.5,12.5,-9,-9.0,-9,3,-9
202604010700,257,5,1.6,-9,-9.0,-9,1012.8,1013.6,-9,-9.0,12.1,8.9,81.0,11.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,5,5,-,-9,-9,-9,1358,0.0,0.04,-9,10.6,11.3,11.0,10.7,11.5,-9,-9.0,-9,3,-9
202604010700,258,7,1.2,-9,-9.0,-9,1014.2,1014.4,-9,-9.0,12.3,10.8,91.0,12.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,8,-,-9,-9,-9,1424,0.0,0.02,-9,12.0,13.5,13.7,13.6,13.2,-9,-9.0,-9,3,-9
202604010700,259,0,0.4,-9,-9.0,-9,1011.6,1013.5,-9,-9.0,12.7,10.9,89.0,13.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,9,-,-9,-9,-9,1220,0.0,0.01,-9,12.6,13.5,13.5,13.2,13.5,-9,-9.0,-9,3,-9
202604010700,260,0,0.3,-9,-9.0,-9,1008.4,1013.7,-9,-9.0,12.2,10.4,89.0,12.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,3,9,-,-9,-9,-9,1114,0.0,-9.00,-9,12.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,261,7,2.0,-9,-9.0,-9,1011.6,1013.6,-9,-9.0,12.7,10.7,88.0,12.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,1,-9,-,-9,-9,-9,1627,0.0,-9.00,-9,12.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,262,0,0.3,-9,-9.0,-9,1007.4,1013.6,-9,-9.0,12.3,9.8,85.0,12.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,10,-,-9,-9,-9,1694,0.0,0.01,-9,12.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,263,29,0.5,-9,-9.0,-9,1012.5,1014.2,-9,-9.0,10.1,7.8,86.0,10.6,-9.0,0.4,0.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,5,2,-,-9,-9,-9,399,0.0,0.01,-9,11.8,12.4,13.0,13.3,13.8,-9,-9.0,-9,3,-9
202604010700,264,0,0.4,-9,-9.0,-9,996.2,1014.5,-9,-9.0,11.1,8.3,83.0,10.9,3.4,3.4,3.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,4,-9,-,-9,-9,-9,676,0.0,0.01,-9,11.9,12.4,12.8,13.5,13.6,-9,-9.0,-9,1,-9
202604010700,266,0,0.1,-9,-9.0,-9,1003.8,1014.4,-9,-9.0,11.0,10.9,100.0,13.0,0.5,1.2,1.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,5,-9,-,-9,-9,-9,256,0.0,0.00,-9,12.6,14.3,13.3,14.2,14.2,-9,-9.0,-9,1,-9
202604010700,268,0,0.3,-9,-9.0,-9,1011.0,1012.2,-9,-9.0,9.3,9.2,100.0,11.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,8,4,-,-9,-9,-9,342,0.0,-9.00,-9,9.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202604010700,271,34,0.6,-9,-9.0,-9,977.3,1017.0,-9,-9.0,3.7,3.4,98.0,7.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,-9,-,-9,-9,-9,308,0.0,-9.00,-9,5.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
