tm,stnId,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202603310700,106,34,6.2,2,11.0,649,1004.7,1009.6,-9,-9.0,10.1,9.4,96.0,11.8,-9.0,28.9,28.9,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,2,-,-9,-9,-9,373,0.0,0.01,-9,10.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,108,5,4.4,-9,-9.0,-9,998.7,1009.0,-9,-9.0,10.8,8.8,88.0,11.3,-9.0,8.2,8.2,-9.0,-9.0,-9.0,-9.0,60,66,01,10,6,12,ScAs,-9,2,5,553,0.0,0.02,-9,10.1,11.2,10.1,10.5,10.4,-9,-9.0,-9,4,1
202603310700,112,34,5.9,-9,-9.0,-9,1001.5,1009.8,-9,-9.0,9.8,8.7,93.0,11.2,-9.0,6.7,6.7,-9.0,-9.0,-9.0,-9.0,21,62,1901,10,3,3,ScAs,-9,2,5,532,0.0,0.01,-9,9.9,11.0,10.4,10.8,10.5,-9,0.5,-9,4,1
202603310700,114,5,2.0,-9,-9.0,-9,990.9,1008.9,-9,-9.0,10.0,8.5,91.0,11.1,-9.0,11.1,11.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,4,3,-,-9,-9,-9,960,0.0,0.02,-9,9.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,115,9,14.1,7,23.0,651,978.1,1004.4,-9,-9.0,9.9,9.2,96.0,11.6,-9.0,17.3,17.3,-9.0,-9.0,-9.0,-9.0,61,64,191601,10,8,3,StNs,-9,2,7,254,0.0,0.01,-9,9.7,10.5,10.8,11.9,11.1,-9,1.0,-9,4,1
202603310700,119,2,0.5,-9,-9.0,-9,1004.0,1008.8,-9,-9.0,10.4,9.1,92.0,11.6,-9.0,8.5,8.5,-9.0,-9.0,-9.0,-9.0,21,62,1901,10,4,10,ScAs,-9,2,5,441,0.0,0.01,-9,10.0,10.7,10.9,10.8,10.5,-9,-9.0,-9,4,1
202603310700,121,29,1.9,-9,-9.0,-9,979.9,1008.6,-9,-9.0,9.5,7.6,88.0,10.4,-9.0,12.4,12.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,10,-,-9,-9,-9,4783,0.0,0.03,-9,9.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,127,20,0.5,-9,-9.0,-9,994.1,1007.9,-9,-9.0,10.0,9.0,94.0,11.5,-9.0,18.6,18.6,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,1,3,-,-9,-9,-9,515,0.0,0.00,-9,10.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,129,27,2.2,-9,-9.0,-9,1006.5,1009.6,-9,-9.0,9.8,9.4,98.0,11.8,-9.0,8.4,8.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,1,3,-,-9,-9,-9,178,0.0,0.02,-9,10.8,12.4,10.9,10.9,10.8,-9,-9.0,-9,3,-9
202603310700,130,11,5.4,5,12.0,654,1002.0,1007.9,-9,-9.0,10.8,10.1,96.0,12.4,-9.0,33.1,33.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,2,-,-9,-9,-9,258,0.0,-9.00,-9,10.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,131,5,4.0,-9,-9.0,-9,1001.1,1008.2,-9,-9.0,11.1,8.1,82.0,10.8,-9.0,15.4,15.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,4,Sc,0,0,5,1099,0.0,0.00,-9,10.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202603310700,133,2,2.4,-9,-9.0,-9,1000.2,1008.4,-9,-9.0,10.6,9.6,94.0,11.9,-9.0,17.2,17.2,-9.0,-9.0,-9.0,-9.0,10,22,19,9,9,8,Sc,0,0,5,709,0.0,0.04,-9,10.4,11.2,11.7,12.1,12.2,-9,-9.0,-9,3,1
202603310700,135,29,0.9,-9,-9.0,-9,978.4,1007.6,-9,-9.0,9.6,7.3,86.0,10.2,-9.0,15.0,15.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,17,-,-9,-9,-9,3164,0.0,0.00,-9,9.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,136,29,1.4,-9,-9.0,-9,990.7,1007.6,-9,-9.0,9.8,8.2,90.0,10.9,-9.0,20.7,20.7,-9.0,-9.0,-9.0,-9.0,61,66,1901,10,8,8,StNs,-9,2,7,1253,0.0,0.02,-9,10.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,4,1
202603310700,137,27,0.5,-9,-9.0,-9,995.1,1006.7,-9,-9.0,10.3,9.6,96.0,11.9,-9.0,26.8,26.8,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,13,-,-9,-9,-9,1071,0.0,0.01,-9,10.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,138,18,4.4,2,16.0,658,1004.2,1004.7,-9,-9.0,11.5,10.8,96.0,12.9,-9.0,26.2,26.2,-9.0,-9.0,-9.0,-9.0,61,66,1901,10,8,6,StNs,-9,2,7,484,0.0,0.01,-9,11.6,12.1,12.7,13.1,13.1,-9,1.0,-9,4,1
202603310700,140,29,4.6,-9,-9.0,-9,1005.4,1008.8,-9,-9.0,11.2,9.2,88.0,11.6,-9.0,11.3,11.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,0,-9,-,-9,-9,-9,982,0.0,-9.00,-9,10.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,143,29,2.7,-9,-9.0,-9,998.8,1005.3,-9,-9.0,11.2,9.7,91.0,12.0,-9.0,17.3,17.3,-9.0,-9.0,-9.0,-9.0,61,66,1901,10,8,9,StNs,-9,2,7,4862,0.0,0.02,-9,11.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,4,1
202603310700,146,32,2.3,-9,-9.0,-9,1000.5,1007.8,-9,-9.0,11.0,9.5,91.0,11.9,-9.0,6.5,6.5,-9.0,-9.0,-9.0,-9.0,10,22,19,8,8,10,Sc,0,0,5,729,0.0,0.06,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202603310700,152,16,4.2,-9,-9.0,-9,993.5,1003.2,-9,-9.0,11.1,10.1,94.0,12.4,-9.0,18.6,18.6,-9.0,-9.0,-9.0,-9.0,61,66,1901,10,8,6,ScNs,-9,2,5,1108,0.0,0.01,-9,11.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,4,1
202603310700,155,18,2.0,-9,-9.0,-9,999.7,1003.9,-9,-9.0,11.8,9.8,88.0,12.1,-9.0,9.9,9.9,-9.0,-9.0,-9.0,-9.0,60,66,1901,10,7,8,ScNs,-9,2,5,1890,0.0,0.02,-9,11.9,-99.0,-99.0,-99.0,-99.0,-9,0.5,-9,4,1
202603310700,156,34,1.9,-9,-9.0,-9,997.6,1006.0,-9,-9.0,11.8,10.2,90.0,12.4,-9.0,5.6,5.6,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,6,8,Sc,0,0,5,4911,0.0,0.02,-9,11.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202603310700,159,7,4.3,5,10.0,646,994.2,1002.5,-9,-9.0,12.1,9.9,87.0,12.2,-9.0,9.9,9.9,-9.0,-9.0,-9.0,-9.0,61,66,1901,10,6,13,ScAs,-9,2,5,2798,0.0,0.02,-9,12.3,12.9,12.6,12.5,12.6,-9,0.5,-9,4,1
202603310700,162,5,4.6,-9,-9.0,-9,999.2,1002.9,-9,-9.0,11.5,10.5,94.0,12.7,-9.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,6,-,-9,-9,-9,2613,0.0,0.03,-9,12.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,165,36,6.6,25,12.0,643,1002.1,1007.5,-9,-9.0,10.2,9.5,96.0,11.9,-9.0,1.7,1.7,-9.0,-9.0,-9.0,-9.0,10,11,19,5,5,2,Sc,0,0,5,580,0.0,0.03,-9,10.1,12.0,12.3,12.4,12.5,-9,0.5,-9,3,1
202603310700,168,36,3.3,-9,-9.0,-9,997.0,1004.9,-9,-9.0,12.2,10.2,88.0,12.4,-9.0,0.7,0.7,-9.0,-9.0,-9.0,-9.0,-9,-9,19,10,7,9,ScAs,-9,2,5,4366,0.0,0.04,-9,11.6,12.2,12.5,12.8,13.0,-9,0.5,-9,3,2
202603310700,169,34,10.4,34,18.0,615,1000.1,1009.2,-9,-9.0,8.4,8.0,98.0,10.7,-9.0,0.5,0.5,-9.0,-9.0,-9.0,-9.0,10,0,19,3,3,1,Sc,0,0,5,318,0.0,0.04,-9,8.3,-99.0,-99.0,-99.0,-99.0,-9,1.5,-9,3,1
202603310700,170,32,3.3,36,11.0,629,1002.1,1006.3,-9,-9.0,11.9,9.6,86.0,11.9,-9.0,3.2,3.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,4,6,-,-9,-9,-9,1523,0.0,0.05,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,172,36,4.6,-9,-9.0,-9,1001.2,1007.5,-9,-9.0,11.6,10.3,92.0,12.5,-9.0,4.7,4.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,5,-,-9,-9,-9,2040,0.0,0.04,-9,9.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,174,29,3.3,-9,-9.0,-9,984.7,1004.3,-9,-9.0,10.6,8.5,87.0,11.1,-9.0,3.7,3.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,7,6,-,-9,-9,-9,5000,0.0,-9.00,-9,10.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,177,5,2.7,-9,-9.0,-9,1004.5,1007.8,-9,-9.0,10.7,9.2,91.0,11.6,-9.0,10.9,10.9,-9.0,-9.0,-9.0,-9.0,61,66,1901,10,4,2,StNs,-9,2,7,261,0.0,0.03,-9,10.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,4,1
202603310700,184,27,3.8,-9,-9.0,-9,1006.0,1008.5,-9,-9.0,11.8,9.5,86.0,11.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,9,9,7,Sc,0,0,5,970,0.0,0.00,-9,11.8,14.4,15.3,15.1,15.0,-9,1.5,-9,3,1
202603310700,185,32,18.6,32,22.0,647,999.1,1007.7,-9,-9.0,10.7,10.2,97.0,12.4,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,1,-,-9,-9,-9,332,0.0,0.01,-9,13.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,188,27,5.3,27,13.0,632,1003.7,1006.1,-9,-9.0,12.2,9.3,83.0,11.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2108,0.1,-9.00,-9,11.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,189,32,1.8,5,10.0,607,999.1,1005.2,-9,-9.0,15.5,10.2,71.0,12.4,-9.0,0.3,0.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,1,10,Sc,0,0,5,5000,0.5,0.07,-9,12.2,-99.0,-99.0,-99.0,-99.0,-9,1.0,-9,3,2
202603310700,192,36,0.7,-9,-9.0,-9,1001.7,1005.2,-9,-9.0,11.5,10.0,91.0,12.3,-9.0,6.0,6.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,7,-,-9,-9,-9,5000,0.0,0.01,-9,11.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,201,7,2.6,-9,-9.0,-9,1004.8,1010.6,-9,-9.0,10.6,7.8,83.0,10.6,-9.0,5.1,5.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,16,-,-9,-9,-9,1182,0.0,-9.00,-9,8.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,202,32,1.2,-9,-9.0,-9,1003.4,1009.1,-9,-9.0,11.4,8.9,85.0,11.4,-9.0,10.2,10.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,5,9,-,-9,-9,-9,1359,0.0,-9.00,-9,10.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,203,0,0.2,-9,-9.0,-9,1000.0,1009.7,-9,-9.0,10.0,9.9,100.0,12.2,-9.0,12.6,12.6,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,3,8,-,-9,-9,-9,466,0.0,-9.00,-9,10.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,211,2,0.9,-9,-9.0,-9,986.0,1010.3,-9,-9.0,9.0,7.9,93.0,10.6,-9.0,8.6,8.6,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,6,9,-,-9,-9,-9,1326,0.0,-9.00,-9,10.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,212,0,0.0,-9,-9.0,-9,993.2,1010.1,-9,-9.0,9.6,8.3,92.0,10.9,-9.0,9.8,9.8,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,2,17,-,-9,-9,-9,497,0.0,-9.00,-9,9.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,216,36,3.6,34,10.0,646,925.3,1008.6,-9,-9.0,7.0,5.6,91.0,9.1,-9.0,22.8,22.8,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,3,-,-9,-9,-9,1008,0.0,0.01,-9,6.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,217,16,0.6,-9,-9.0,-9,971.9,1009.1,-9,-9.0,8.4,7.0,91.0,10.0,-9.0,14.5,14.5,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,4,2,-,-9,-9,-9,3170,0.0,-9.00,-9,8.8,9.2,9.5,9.7,9.9,-9,-9.0,-9,1,-9
202603310700,221,20,0.9,-9,-9.0,-9,976.7,1008.3,-9,-9.0,9.0,8.6,98.0,11.2,-9.0,17.2,17.2,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,2,14,-,-9,-9,-9,2473,0.0,-9.00,-9,9.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,226,34,2.6,-9,-9.0,-9,987.5,1007.9,-9,-9.0,10.7,9.1,90.0,11.6,-9.0,20.1,20.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,5,-,-9,-9,-9,3027,0.0,-9.00,-9,9.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,232,27,1.4,-9,-9.0,-9,999.0,1009.2,-9,-9.0,11.0,10.2,95.0,12.4,-9.0,13.0,13.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,18,-,-9,-9,-9,2223,0.0,-9.00,-9,10.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,235,2,2.4,2,11.0,605,1006.6,1007.8,-9,-9.0,11.4,9.4,88.0,11.8,-9.0,10.5,10.5,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,4,-,-9,-9,-9,679,0.0,0.01,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,236,32,1.4,-9,-9.0,-9,1006.9,1008.5,-9,-9.0,11.6,9.6,88.0,11.9,-9.0,13.7,13.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,3,7,-,-9,-9,-9,1998,0.0,-9.00,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,238,25,1.0,-9,-9.0,-9,987.2,1007.5,-9,-9.0,10.8,10.1,96.0,12.4,-9.0,15.1,15.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,3,4,-,-9,-9,-9,1928,0.0,-9.00,-9,10.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,239,32,2.5,-9,-9.0,-9,997.7,1008.5,-9,-9.0,10.4,9.7,96.0,12.0,-9.0,20.3,20.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,2,3,-,-9,-9,-9,776,0.0,0.02,-9,10.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,243,36,0.9,-9,-9.0,-9,1006.7,1008.2,-9,-9.0,11.6,10.1,91.0,12.4,-9.0,9.5,9.5,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,2,7,-,-9,-9,-9,1089,0.0,-9.00,-9,10.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,244,2,1.8,-9,-9.0,-9,977.4,1006.7,-9,-9.0,10.7,9.4,92.0,11.8,-9.0,7.6,7.6,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,8,-,-9,-9,-9,5000,0.0,-9.00,-9,10.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,245,36,4.1,-9,-9.0,-9,999.4,1007.6,-9,-9.0,11.2,9.9,92.0,12.2,-9.0,6.8,6.8,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,3,-,-9,-9,-9,1003,0.0,0.03,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,247,36,1.1,-9,-9.0,-9,990.2,1006.1,-9,-9.0,11.1,9.1,88.0,11.6,-9.0,6.1,6.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,7,9,-,-9,-9,-9,4948,0.0,-9.00,-9,10.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,248,36,3.4,-9,-9.0,-9,959.0,1006.9,-9,-9.0,9.5,7.9,90.0,10.6,-9.0,8.7,8.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,3,-,-9,-9,-9,5000,0.0,-9.00,-9,9.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
202603310700,251,2,2.8,-9,-9.0,-9,1000.4,1007.5,-9,-9.0,11.1,9.8,92.0,12.1,-9.0,5.9,5.9,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,3,-,-9,-9,-9,995,0.0,0.02,-9,11.1,11.7,11.5,11.5,11.3,-9,-9.0,-9,3,-9
202603310700,252,34,2.8,-9,-9.0,-9,1003.6,1008.1,-9,-9.0,10.3,9.0,92.0,11.5,-9.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,1,6,-,-9,-9,-9,490,0.0,0.00,-9,10.1,11.1,11.3,11.8,11.6,-9,-9.0,-9,3,-9
202603310700,253,32,1.9,-9,-9.0,-9,997.8,1004.3,-9,-9.0,11.4,11.2,99.0,13.3,-9.0,10.7,10.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1154,0.0,0.00,-9,12.1,13.0,13.8,13.8,13.8,-9,-9.0,-9,1,-9
202603310700,254,34,5.4,-9,-9.0,-9,992.0,1007.4,-9,-9.0,12.0,8.4,79.0,11.0,-9.0,6.8,6.8,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,8,4,-,-9,-9,-9,5000,0.0,0.04,-9,10.7,11.8,11.5,11.5,11.6,-9,-9.0,-9,3,-9
202603310700,255,29,2.1,-9,-9.0,-9,998.2,1004.3,-9,-9.0,12.1,11.3,95.0,13.4,-9.0,9.9,9.9,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1586,0.0,0.02,-9,11.0,11.7,12.4,12.4,12.2,-9,-9.0,-9,1,-9
202603310700,257,7,2.7,-9,-9.0,-9,1001.9,1002.6,-9,-9.0,12.7,12.0,96.0,14.0,-9.0,9.4,9.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,2,2,-,-9,-9,-9,3914,0.0,0.02,-9,11.9,12.2,11.8,11.4,11.7,-9,-9.0,-9,1,-9
202603310700,258,36,4.6,34,11.0,648,1005.7,1005.9,-9,-9.0,13.3,9.5,78.0,11.9,-9.0,2.5,2.5,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,8,6,-,-9,-9,-9,5000,0.1,0.06,-9,10.9,11.8,12.4,12.5,12.5,-9,-9.0,-9,3,-9
202603310700,259,32,3.6,-9,-9.0,-9,1004.2,1006.1,-9,-9.0,12.1,9.9,87.0,12.2,-9.0,3.1,3.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,5,-,-9,-9,-9,2590,0.0,0.03,-9,11.3,12.5,12.4,12.4,12.8,-9,-9.0,-9,3,-9
202603310700,260,36,3.1,-9,-9.0,-9,1000.7,1006.0,-9,-9.0,12.0,10.0,88.0,12.3,-9.0,3.0,3.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,10,4,-,-9,-9,-9,3875,0.0,-9.00,-9,11.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,261,20,2.3,-9,-9.0,-9,1005.1,1007.1,-9,-9.0,11.3,9.8,91.0,12.1,-9.0,2.4,2.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,1,-9,-,-9,-9,-9,774,0.0,-9.00,-9,11.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,262,36,2.0,-9,-9.0,-9,999.2,1005.4,-9,-9.0,11.4,9.9,91.0,12.2,-9.0,1.4,1.4,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,1,7,-,-9,-9,-9,4960,0.0,0.04,-9,10.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,263,5,1.9,-9,-9.0,-9,1002.8,1004.5,-9,-9.0,10.4,7.2,81.0,10.2,-9.0,8.3,8.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,4,1,-,-9,-9,-9,4982,0.0,0.02,-9,11.1,11.5,12.1,12.5,13.3,-9,-9.0,-9,1,-9
202603310700,264,0,0.4,-9,-9.0,-9,988.1,1006.3,-9,-9.0,10.3,8.5,89.0,11.1,-9.0,6.7,6.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,6,3,-,-9,-9,-9,2350,0.0,0.02,-9,10.6,10.9,11.1,11.7,12.2,-9,-9.0,-9,3,-9
202603310700,266,29,1.8,-9,-9.0,-9,994.6,1005.1,-9,-9.0,11.5,11.3,99.0,13.4,-9.0,1.3,1.3,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,7,1,-,-9,-9,-9,5000,0.0,0.02,-9,12.4,13.4,12.4,13.1,13.3,-9,-9.0,-9,3,-9
202603310700,268,32,5.3,29,10.0,643,1005.5,1006.7,-9,-9.0,10.4,8.9,91.0,11.4,-9.0,2.1,2.1,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,3,-,-9,-9,-9,634,0.0,-9.00,-9,9.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202603310700,271,36,0.7,-9,-9.0,-9,968.9,1007.6,-9,-9.0,8.4,7.7,96.0,10.5,-9.0,15.7,15.7,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,8,8,-,-9,-9,-9,2438,0.0,-9.00,-9,8.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,1,-9
